업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,데이터기준일자
B,제조,B26,기계/장비/기구제조,B26B24,모터/원동기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B27,밸브제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B28,압축기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B29,펌프/압축기/탭/밸브제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B31,베어링/기어/전동요소제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B33,변속기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B35,베어링제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B37,유압기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B39,전동장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B55,베어링/기어/전동요소제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B57,산업용오븐/노/버너제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B59,산업용노/오븐제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B61,버너제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B63,산업용오븐/노/버너제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B65,산업용트럭/물품취급장비제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B67,호이스트제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B69,리프트제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B71,승강기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B72,산업용트럭/물품취급장비제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B75,항온항습기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B77,자동판매기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B79,원심분리기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B81,열교환기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B82,정수기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B83,저울제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B84,소화기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B85,송풍기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B86,세정기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B87,필터제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B88,포장기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B89,공기조화기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26B90,청정기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C01,정수설비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C02,산업용분쇄기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C03,산업용기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C04,칫솔기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C06,농업용기계제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C08,농기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C10,낙농용기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C12,분무기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C14,제초기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C16,양수기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C18,스프링쿨러제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C22,농업용기계제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C24,공작기계제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C26,절삭기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C28,용접기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C30,목재/석재가공기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C32,압형기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C34,전동공구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C35,전자식공작기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C36,공작기계제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C38,금속주조/압연기제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C40,금속주조기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C41,금속압연기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C42,금속주조/압연기제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C43,중장비제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C45,지게차제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C47,펌프카제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C49,포크레인제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C51,광산장비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C53,중장비제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C55,음식품/담배가공기계제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C57,식품가공기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C59,제과기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C61,석발기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C64,솜사탕기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C62,제빙기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C63,담배가공기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C65,음식품/담배가공기계제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C67,섬유/의복/가죽산업용기계제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C68,미싱부속품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C70,미싱제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C72,섬유기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C76,섬유/의복/가죽산업용기계제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C77,무기/총포탄제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C79,총포탄제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C81,무기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C83,가스총제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C85,공기총/엽총제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C87,무기/총포탄제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26C90,사출기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D01,산업용로봇제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D03,소방기구/설비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D05,놀이터용장비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D06,세척기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D07,세탁기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D08,연료절약기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D09,연소기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D10,잠수장비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D11,접착기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D12,흡출기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D13,공기압축기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D14,공압기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D15,소각기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D16,화장기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D17,살균기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D18,안전보호구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D19,주유기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D20,제본기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D21,유리/요업용기계제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D22,인쇄기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D23,펄프/제지가공기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D24,인쇄기재제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D25,고무/플라스틱성형기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D26,주형/금형제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D27,산업용건조기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D28,세차기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D29,진공장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D30,비데제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D32,가정용기구제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D34,연탄가스배출기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D35,가전제품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D36,이/미용기재제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D37,미용재료제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D38,주방기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D39,열/온풍기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D40,냉동냉장/냉난방기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D41,온수기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D42,가스기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D43,온장고제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D44,공기정화기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D45,보일러제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D46,가스보일러제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D47,전열기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D48,면도기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D49,위생타월기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D50,지능형로봇제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D51,가정용기구제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D52,컴퓨터/주변기기제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D54,컴퓨터주변기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D55,컴퓨터소모품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D56,컴퓨터기억장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D58,컴퓨터제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D60,프린터소음방지기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D62,컴퓨터용토너제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D63,보안기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D64,컴퓨터/주변기기제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D66,사무/계산/회계용기계제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D67,사무기기제조-타자기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D69,사무기기제조-복사기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D71,사무기기제조-등사기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D73,사무기기제조-전자계산기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D75,사무기기제조-청사진기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D77,사무기기제조-타임리코더,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D79,가격표시기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D81,신분증접착기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D83,사무기기제조-금융사무기,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D85,사무기기제조-레이저토너,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D87,금전등록기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26D89,사무기기제조-팩시밀리,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E01,사무기기제조-텔렉스,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E03,동전교환기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E05,신용카드조회기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E07,신분카드시스팀제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E09,수표조회기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E11,사무/계산/회계용기계제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E12,전동기/발전기/전기변환장치제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E13,전동기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E14,변압기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E15,발전기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E16,전동기/발전기/전기변환장치제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E17,전기공급/제어장치제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E18,배전반제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E19,전기자동제어장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E20,전기배선기구/연결장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E21,전기개폐/보호장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E22,전기공급/제어장치제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E23,절연선/케이블제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E24,절연선제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E25,케이블제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E26,절연선/케이블제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E27,축전지/전지제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E28,축전지제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E29,건전지제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E30,축전지/전지제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E31,전구/조명장치제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E32,조명기구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E33,비상조명등제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E34,전구제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E35,전구/조명장치제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E36,가스경보기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E37,도난경보기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E38,화재감지기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E39,인터폰제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E40,자동문제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E41,자석제품제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E42,교통신호장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E43,감시용기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E44,감지장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E45,탐지기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E46,경보기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E47,카드키시스팀제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E48,통신기기/방송장비제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E49,방송장비제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E50,CCTV카메라제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E51,무전기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E52,통신장비제조-유선,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E53,통신장비제조-무선,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E54,가정자동화기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E55,음성자동장치제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E56,전화기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E57,확성기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E58,통신기기/방송장비제조-기타,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E59,방송수신기/영상/음향기기제조-종합,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E60,안테나제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E61,브라운관제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E62,비디오기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E63,오디오기기제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E64,헤드폰제조,2015-12-17
B,제조,B26,기계/장비/기구제조,B26E65,위성방송설비제조,2015-12-17
